Kathodenheizung {f};cathode heating;noun;;
Kathodenkatalysator {m};cathode catalyst;noun;;
Kathodenkreis {m};cathode circuit;noun;;
Kathodenoberfläche {f};cathode surface;noun;;
Kathodenpellet {n} [Kathodenkontaktkörper, geträgerte Kathodenschicht];cathode pellet;noun;;
Kathodenplatte {f};cathode plate;noun;;
Kathodenpotential {n};cathode potential;noun;;
Kathodenreaktion {f};cathode reaction;noun;;
Kathodenröhre {f};cathode tube;noun;;
Kathodenschicht {f};cathode layer;noun;;
Kathodenschließungszuckung {f} <KSZ>;cathodal closing contraction <CCC>;noun;;
Kathodenschließungszuckung {f} <KSZ>;cathodal closing response;noun;;
Kathodenschließungszuckung {f} <KSZ>;cathodal closure contraction <CCC>;noun;;
Kathodenschutz {m};cathodic protection;noun;;
kathodenseitig;cathode-side;adj;;
kathodenseitig;on the cathode side;adv;;
Kathodenstrahlanzeige {f};cross display;noun;;
Kathodenstrahlbündel {n};cathode-ray pencil;noun;;
Kathodenstrahlbündel {n};cathode beam;noun;;
Kathodenstrahlenbündel {n};cathode beam;noun;;
Kathodenstrahlenrelais {n} [seltener für: Kathodenstrahlrelais];cathode-ray relay;noun;;
Kathodenstrahlen {pl};cathode rays;noun;;
Kathodenstrahloszillograph {f};cathode-ray oscillograph;noun;;
Kathodenstrahloszilloskop {n};cathode-ray oscilloscope <CRO>;noun;;
Kathodenstrahlrelais {n};cathode-ray relay;noun;;
Kathodenstrahlröhrenbildschirm {m};cathode ray tube <CRT>;noun;;
Kathodenstrahlröhre {f};cathode ray tube <CRT>;noun;;
Kathodenstrahlung {f};cathode rays {pl};noun;;
Kathodenstrahl {m};cathode ray;noun;;
Kathodenstrom {m};cathode current;noun;;
Kathodenverstärker {m};cathode amplifier;noun;;
Kathodenverstärker {m};cathode follower;noun;;
Kathodenwiderstand {m} [Bauteil];cathode resistor;noun;;
Kathodenwiderstand {m} [Größe];cathode resistance;noun;;
Kathodenzerstäubungsabscheidung {f};cathodic arc deposition;noun;;
Kathodenzerstäubung {f};sputtering;noun;;
Kathodenzusammensetzung {f};cathode composition;noun;;
Kathodenöffnungszuckung {f} <KÖZ>;cathodal opening contraction <COC>;noun;;
Kathodenöffnungszuckung {f} <KÖZ>;cathodal opening response;noun;;
Kathode {f};cathode;noun;;
kathodische Ablösung {f} [kathodische Enthaftung, Entbindung];cathodic disbondment;noun;;
kathodische Elektrotauchlackierung {f};cathodic electrophoretic coating;noun;;
kathodische Enthaftung {f} von Beschichtungen [EN ISO 15711];cathodic disbonding of coatings [EN ISO 15711];noun;;
kathodische Inversvoltammetrie {f};cathodic stripping voltammetry <CSV>;noun;;
kathodische Korrosionsschutzanlage {f};cathodic protection system;noun;;
kathodische Reaktion {f};cathodic reaction;noun;;
kathodischer Korrosionsschutz {m} <KKS>;cathodic corrosion protection <CCP>;noun;;
kathodische Tauchlackierung {f} <KTL>;cathodic dip coating <CDC>;noun;;
kathodische Unterwanderung {f};cathodic disbonding;noun;;
Kathodolumineszenz {f} <KL>;cathode luminescence <CL>;noun;;
Kathodolumineszenz {f} <KL>;cathodoluminescence <CL>;noun;;
Kathole {m} [pej.] [Katholik];papist [pej.];noun;;
Katholikat {n};catholicate;noun;;
Katholikenemanzipation {f} [in Großbritannien und Irland];Catholic emancipation;noun;;
Katholiken {pl};catholics;noun;;
Katholiken {pl};papishes [obs.] [pej.];noun;;
Katholikin {f};(Roman) Catholic [female];noun;;
Katholikon {n};Catholicon;noun;;
Katholikos {m};Catholicos;noun;;
Katholik {m};(Roman) Catholic;noun;;
Katholik {m};Mick [esp. Aus.] [pej.] [Roman Catholic];noun;;
Katholik {m};papist [frequently pej.];noun;;
katholisch-apostolische Gemeinde {f};Catholic Apostolic Church;noun;;
katholisch <kath.>;Catholic <Cath, C>;adj;;
katholisch;catholically;adv;;
Katholische Aktion {f};Catholic Action;noun;;
Katholische Briefe {pl};Catholic Epistles [James, 1-2 Pet, 1-3 John, Jude];noun;;
Katholische Briefe {pl};General Epistles [also: Catholic Epistels];noun;;
katholische Jugendarbeit {f};Catholic youth work;noun;;
katholische Kirchenmusik {f} <KKM> [auch Studiengangsbezeichnung];Catholic church music <CCM>;noun;;
katholische Kirche {f} [Gebäude];Catholic church;noun;;
Katholische Könige {pl} [Isabella I und Ferdinand II];Catholic Monarchs [Isabella I and Ferdinand II] [Reyes Católicos];noun;;
Katholische Militärseelsorge {f} [Deutsches Militärordinariat];(Catholic) Military Ordinariate of Germany;noun;;
katholische Morallehre {f};Catholic morals;noun;;
katholische Moral {f};Catholic morality;noun;;
Katholische Nachrichten-Agentur {f} <KNA>;Catholic News Agency <CNA>;noun;;
katholische Pfadfinderinnen {pl};Catholic girl guides;noun;;
katholischer als der Papst sein [ugs.] [Idiom];to be more Catholic than the pope / Pope [coll.] [idom];verb;;
katholische Religionslehre {f} [Religionsunterricht];religious education [Catholic];noun;;
katholischer;more Catholic;adj;;
Katholischer Verein {m} Deutschlands <KVD>;Catholic Association of Germany;noun;;
Katholisches Bibelwerk {n};Catholic Bible Society;noun;;
katholische Soziallehre {f};Catholic social teaching;noun;;
katholisch;papistical [pej.];adj;;
katholisch;papistic [pej.];adj;;
katholisch;papist [pej.];adj;;
katholischste;most Catholic;adj;;
katholisieren;to Catholicise [Br.];verb;;
katholisieren;to Catholicize;verb;;
Katholizismen {pl};Catholicisms [forms or expressions of Catholicism];noun;;
Katholizismus {m};Catholicism;noun;;
Katholizität {f};Catholicism;noun;;
Katholizität {f};catholicity;noun;;
"Kathreinstanz {m} [südd.] [am letzten Samstag vor dem 25. November; er beendet die im Sinne der Volkskultur „traditionelle“ Tanzsaison]";St. Cathrine's dance;noun;;
Kathrinenblume {f} [regional] [Gemeines Leinkraut];common toadflax [Br.] [Linaria vulgaris, syn.: Antirrhinum linaria, A. vulgaris];noun;;
Kathrinenblume {f} [regional] [Gemeines Leinkraut];yellow toadflax [esp. Am.] [Linaria vulgaris, syn.: Antirrhinum linaria, A. vulgaris];noun;;
Kathrinenkraut {n} [Gemeines Leinkraut];common toadflax [Br.] [Linaria vulgaris, syn.: Antirrhinum linaria, A. vulgaris];noun;;
Kathrinenkraut {n} [Gemeines Leinkraut];yellow toadflax [Am.] [Linaria vulgaris, syn.: Antirrhinum linaria, A. vulgaris];noun;;
Kathrin {f};Catherine;noun;;
Kathstrauch {m};khat plant [Catha edulis];noun;;
Kath {n};khat [Catha edulis];noun;;
Katinka-Spitzmaus {f};Katinka's shrew [Crocidura katinka];noun;;
Kationen-Selektivität {f};cation selectivity;noun;;
Kationenaustauscher {m};cation exchanger;noun;;
Kationenaustauschkapazität {f} <KAK, T-Wert>;cation exchange capacity <CEC>;noun;;
Kationenaustausch {m};cation exchange;noun;;
Kationendiffusion {f};cation diffusion;noun;;
Kationenharz {n};cation resin;noun;;
Kationenkanal {m};cation channel;noun;;
Kationenkanäle {pl};cation channels;noun;;
Kationenleiter {m};cation conductor;noun;;
Kationentransport {m};cation transport;noun;;
Kationen {pl};cations;noun;;
kationisch;cationic;adj;;
kationisch;cationically;adv;;
kationische Polymerisation {f};cationic polymerization;noun;;
kationisches Harz {n};cationic resin;noun;;
kationisches Polymer {n};cationic polymer;noun;;
kationische Stärke {f};cationic starch;noun;;
kationische Verbindung {f};cationic compound;noun;;
Kationsäure {f};cation acid;noun;;
Kation {n};cation;noun;;
Katipunan {m};Katipunan;noun;;
Katjangstrauch {m};cajan / catjang pea [Cajanus cajan, syn.: C. indicus];noun;;
Katjangstrauch {m};Congo pea [Cajanus cajan, syn.: C. indicus];noun;;
Katjangstrauch {m};gungo / gunga pea [Cajanus cajan, syn.: C. indicus];noun;;
Katjangstrauch {m};no-eye pea [Cajanus cajan, syn.: C. indicus];noun;;
Katjangstrauch {m};pigeon pea (bush) [Cajanus cajan, syn.: C. indicus];noun;;
Katjangstrauch {m};Puerto Rico bean [Cajanus cajan, syn.: C. indicus];noun;;
Katjangstrauch {m};red gram [Cajanus cajan, syn.: C. indicus];noun;;
Katjangstrauch {m};tropical green pea [Cajanus cajan, syn.: C. indicus];noun;;
Katjangstrauch {m};yellow dhal [Cajanus cajan, syn.: C. indicus];noun;;
Katjuscharakete {f};Katyusha rocket;noun;;
Katodenfolger {m};cathode follower;noun;;
Katode {f} [fachspr. auch neben: Kathode];cathode;noun;;
Katoit {m} [ein Granat];katoite [Ca3Al2(SiO4)3-x(OH)4x];noun;;
Katophorit {m};aluminokatophorite [Na2Ca(Fe2+,Mg)4Al(Si7Al)O22(OH)2];noun;;
Katophorit {m};katophorite [Na2Ca(Fe,Mg)4Al(Si7Al)O22(OH)2];noun;;
Katoptrik {f};Catoptric [book by Heron of Alexandria];noun;;
Katoptrit {m};katoptrite [(Mn,Mg)13(Al,Fe)4Sb2Si2O28];noun;;
Katoptrophobie {f};catoptrophobia;noun;;
Katrin Kleeblatt [Regina Regenbogen];Patty O'Green [Rainbow Brite];;;
Katrin {f};Catherine;noun;;
Katschi {n} [ugs.];slingshot;noun;;
Katschkar {n};Pamir sheep [Ovis ammon polii];noun;;
Katschmarek {m} [ugs.] [Luftwaffe];wingman;noun;;
Katstrauch {m};qat [Catha edulis];noun;;
Kattababy {n} [auch: Katta-Baby];ring-tailed lemur baby;noun;;
Kattamännchen {n} [auch: Katta-Männchen];male ring-tailed lemur;noun;;
Kattaweibchen {n} [auch: Katta-Weibchen];female ring-tailed lemur;noun;;
Katta {m} [Lemur];ring-tailed lemur [Lemur catta];noun;;
Kattbalken {m};cat head;noun;;
Kattbalken {m};cathead;noun;;
Kattdavit {m};cathead;noun;;
Kattdavit {m};cat head;noun;;
Kattegat {n};Kattegat;noun;;
Katteker {m} [niederd.] [Eichhörnchen];squirrel [Sciurus vulgaris];noun;;
Kattenkopf {m};cathead;noun;;
katten;to cat the anchor;verb;;
Kattowitz {n};Katowice;noun;;
Kattundruck {m};calico printing;noun;;
Kattundruck {m};cotton printing;noun;;
Kattunkleider {pl};cotton dresses;noun;;
Kattunkleid {n} [veraltet];cotton dress;noun;;
Kattun {m};calico;noun;;
Kattun {m} [Baumwolle];cotton;noun;;
Kattun {m} [grobe Baumwolle, Jeansstoff];dungaree [sturdy, often blue denim fabric];noun;;
Kattun {m} [grobe Baumwolle];denim;noun;;
Katu-Sprachen {pl};Katuic languages;noun;;
Katz-und-Maus-;cat-and-mouse [attr.];adj;;
Katz-und-Maus-Spiel {n};cat-and-mouse game;noun;;
Katz-und-Maus-Spiel {n};game of cat-and-mouse;noun;;
Katz-und-Maus-Taktik {f};cat and mouse tactics {pl};noun;;
Katzbalgerei {f} [ugs.] [Rauferei, Rangelei];scuffle;noun;;
Katzbalgerei {f} [ugs.] [Rauferei, Rangelei];tussle;noun;;
Katzbalgerei {f} [ugs.] [Streiterei, Zank];quarrel;noun;;
Katzbalgerey {f} [Rechtschreibung vor 1901] [Katzbalgerei];[fight, scuffle, tussle];noun;;
Katzbalger {m} [Kurzschwert];katzbalger;noun;;
katzbuckelnd [pej.];cringing [to act submissively];adj pres-p;;
katzbuckeln;to make a leg [idiom] [bow and scrape];verb;;
katzbuckeln [fig.];to kowtow;verb;;
katzbuckeln [ugs.];to bow and scrape;verb;;
katzbuckeln [ugs.];to cringe;verb;;
katzbuckeln [ugs.] [pej.];to grovel [pej.] [to behave in a servile manner];verb;;
Katzbuckeln {n} [fig.];kowtowing;noun;;
Katzekratz;Catscratch;;;
Katzelmacher {m} [ugs.] [pej.] [südd.] [österr.];wop [sl.] [Italian];noun;;
Katzen-;cat [attr.];adj;;
Katzen-;feline;adj;;
Katzen-Kegelschnecke {f};cat cone [Conus catus, syn.: C. discrepans, C. morrisoni, C, nigropunctatus, C. purus, C. reflectus, C. reflexus, Cucullus nubiis, Pionoconus catus];noun;;
Katzen-Klee {m} [Hasen-Klee];haresfoot / hare's-foot clover [Trifolium arvense];noun;;
Katzen-Klee {m} [Hasen-Klee];pussy clover [Trifolium arvense];noun;;
Katzen- und Hundetreppe {f};pet stairs {pl} [for cats and dogs];noun;;
Katzenallergie {f};cat allergy;noun;;
Katzenarten {pl};species {pl} of cat;noun;;
katzenartig;cat-like;adj;;
katzenartig;catlike;adj adv;;
Katzenartige {pl};felines;noun;;
Katzenartige {pl};feline species {pl};noun;;
katzenartig;feline;adj;;
katzenartig;felinely;adv;;
Katzenartigkeit {f};felinity;noun;;
Katzenart {f};cat species;noun;;
Katzenart {f};feline species;noun;;
Katzenauge;Cat's Eye [Lewis Teague];;;
Katzenauge;Cat's Eye [Margaret Atwood];;;
Katzenaugen-Syndrom {n};cat eye syndrome;noun;;
Katzenaugen-Turbanschnecke {f} [Meeresschneckenart];cat's eye turban [Turbo petholatus, syn.: T. aruginosa, T. cingulata, T. dinegrata, T. elegans, T. euthymai, T. obscura, T. porphyrites, T. radina, T. tricostatus, T. variabilis];noun;;
Katzenaugen-Turbanschnecke {f} [Meeresschneckenart];tapestry turban [Turbo petholatus, syn.: T. aruginosa, T. cingulata, T. dinegrata, T. elegans, T. euthymai, T. obscura, T. porphyrites, T. radina, T. tricostatus, T. variabilis];noun;;
Katzenaugeneffekt {m} [Chatoyance];cat's eye effect [chatoyancy];noun;;
Katzenaugennattern {pl};(tree) cat snakes [genus Boiga];noun;;
Katzenaugennattern {pl};mangrove snakes [genus Boiga];noun;;
Katzenaugennebel {m} [NGC 6543];Cat's Eye Nebula [NGC 6543];noun;;
Katzenaugenschnecke {f} [Meeresschneckenart];cat's eye turban [Turbo petholatus, syn.: T. aruginosa, T. cingulata, T. dinegrata, T. elegans, T. euthymai, T. obscura, T. porphyrites, T. radina, T. tricostatus, T. variabilis];noun;;
Katzenaugenschnecke {f} [Meeresschneckenart];tapestry turban [Turbo petholatus, syn.: T. aruginosa, T. cingulata, T. dinegrata, T. elegans, T. euthymai, T. obscura, T. porphyrites, T. radina, T. tricostatus, T. variabilis];noun;;
Katzenaugensyndrom {n};cat's eye syndrome <CES> [also: cat eye syndrome];noun;;
Katzenaugen {pl};cat's eyes;noun;;
Katzenaugen {pl};cat eyes;noun;;
Katzenaugen {pl};feline eyes;noun;;
Katzenaugen {pl} [fig.] [einer Frau etc.];eyes like a cat;noun;;
Katzenauge [auch: Katzen-Auge];(Stephen King's) Cat's Eye [Lewis Teague];;;
Katzenauge {n};cat's-eye;noun;;
Katzenauge {n};cat's eye;noun;;
Katzenauge {n} [auf der Straßenfläche];reflector stud;noun;;
Katzenauge {n} [ugs.] [Rückstrahler];reflector;noun;;
Katzenauge {n} [ugs.] [Straßenmarkierung];Catseye ® [Br.] [reflecting roadstud];noun;;
Katzenausstellung {f};cat show;noun;;
Katzenbaby {n} [ugs.] [junge Katze];kitten;noun;;
Katzenbandwurm {m} [Dickhalsiger Bandwurm];common cat tapeworm [Hydatigera taeniaeformis];noun;;
Katzenbaum {m};cat stand;noun;;
Katzenbaum {m} [Kratzbaum];cat condo [Am.];noun;;
Katzenbaum {m} [Kratzbaum];cat tree (house);noun;;
Katzenbesitzerin {f};cat owner [female];noun;;
Katzenbesitzer {m};cat owner;noun;;
Katzenbesitzer {pl};cat owners;noun;;
Katzenbett {n};cat bed;noun;;
Katzenbiss {m};cat bite;noun;;
Katzenblutkraut {n};common verbena [Verbena officinalis];noun;;
Katzenblutkraut {n};common vervain [Verbena officinalis];noun;;
Katzenbox {f};cat carrier;noun;;
Katzenbrack {m} [pej., aber auch hum.] [regional] [fränkisch: Katzabrack];cat;noun;;
Katzenbuckel {m};cat's arched back;noun;;
Katzenbär {m};lesser panda [Ailurus fulgens];noun;;
Katzenbär {m};red panda [Ailurus fulgens];noun;;
Katzenbär {m} [Kleiner Panda];red bear-cat [Ailurus fulgens];noun;;
Katzenbär {m} [Kleiner Panda];red cat-bear [Ailurus fulgens];noun;;
Katzenbürste {f};cat brush;noun;;
Katzendarm {m} [Naht, Saite];catgut;noun;;
Katzendiabetes {m};cat diabetes;noun;;
Katzendiabetes {m};diabetes in cats;noun;;
Katzendiabetes {m};feline diabetes;noun;;
Katzendorn {m};cat's claw [Uncaria tomentosa];noun;;
Katzendrossel {f};(gray) catbird [Dumetella carolinensis] [Am.];noun;;
Katzendrossel {f};(grey) catbird [Dumetella carolinensis] [Br.];noun;;
Katzendrossel {f};common catbird [Dumetella carolinensis, syn.: Galeoscoptes carolinensis];noun;;
Katzendrossel {f};northern catbird [Dumetella carolinensis, syn.: Galeoscoptes carolinensis];noun;;
Katzenembryo {m} [bes. österr. und nichtfachspr. auch {n}];cat embryo;noun;;
Katzenentführer {m};catnapper [person who steals cats];noun;;
Katzenentführung {f};catnapping;noun;;
Katzenfell {n};cat fur;noun;;
Katzenfell {n};catskin;noun;;
Katzenfell {n};cat skin;noun;;
Katzenfigur {f};cat figurine;noun;;
Katzenfisch {m};(common) bullhead [Ameiurus nebulosus, syn.: A. vulgaris, Ictalurus nebulosus];noun;;
Katzenfisch {m};brown bullhead (catfish) [Ameiurus nebulosus, syn.: A. vulgaris, Ictalurus nebulosus];noun;;
Katzenfisch {m};catfish [Ameiurus nebulosus, syn.: A. vulgaris, Ictalurus nebulosus];noun;;
Katzenfisch {m};common catfish [Ameiurus nebulosus, syn.: A. vulgaris, Ictalurus nebulosus];noun;;
Katzenfisch {m};horned pout / hornpout [Ameiurus nebulosus, syn.: A. vulgaris, Ictalurus nebulosus];noun;;
Katzenfleisch {n};cat flesh;noun;;
Katzenfleisch {n};cat meat;noun;;
Katzenfloh {m};cat flea [Ctenocephalides felis];noun;;
Katzenfrette {pl} [Kleinbärengattung];bassarisks [genus Bassariscus];noun;;
Katzenfreundin {f};cat lover [female];noun;;
Katzenfreundlichkeit {f};feline amenities {pl};noun;;
katzenfreundlich [pej.] [ugs.] [heuchlerisch freundlich];overfriendly;adj;;
katzenfreundlich [ugs.] [pej.] [heuchlerisch freundlich];oversweet [insincerely friendly];adj;;
Katzenfreund {m};cat lover;noun;;
Katzenfuge;Cat / Cat's Fugue [Fugue in G Minor, K. 30, L. 499] [D. Scarlatti];;;
Katzenfuttermarke {f};cat food brand;noun;;
Katzenfutternapf {m};cat feeding bowl;noun;;
Katzenfutter {n};cat's food;noun;;
Katzenfutter {n};cat food;noun;;
Katzenfutter {n};cats' food;noun;;
Katzengecko / Katzen-Gecko {m};cat gecko [Aeluroscalabotes felinus, syn.: A. dorsalis, Pentadactylus dorsalis, P. felinus];noun;;
Katzengeckos {pl};cat geckos [genus Aeluroscalabotes];noun;;
Katzengejammer {n};charivari;noun;;
Katzengeld {n} [veraltet] [von (Hafen-) Städten erhobene Abgabe für die Katzenhaltung in öffentlichen Speichern od. Kellern];cat fee [obs.];noun;;
Katzengeschrei {n};caterwauling;noun;;
Katzengeschrei {n};yawling of cats;noun;;
katzengleich;catlike;adj adv;;
Katzengold {n};fool's gold;noun;;
Katzengold {n};pyrite;noun;;
Katzengrassänger {m};large grass warbler [Graminicola bengalensis];noun;;
Katzengras {n};cat grass [Cyperus zumula];noun;;
Katzenhaarallergie {f};cat allergy;noun;;
Katzenhaarallergie {f};cat hair allergy;noun;;
Katzenhaare {pl};cat hair {sg};noun;;
Katzenhaar {n};cat hair [single hair];noun;;
Katzen haben raue Zungen.;Cats have rough tongues.;;;
katzenhaft;cat-like;adj;;
katzenhaft;catlike;adj adv;;
katzenhaft;cattish;adj;;
katzenhaft;catty;adj;;
katzenhaft;feline;adj;;
Katzenhaftigkeit {f};cattiness;noun;;
katzenhaft;slinkily;adv;;
katzenhaft;slinky;adj;;
Katzenhaie {pl};catsharks [family Scyliorhinidae];noun;;
Katzenhai {m};cat shark;noun;;
Katzenhalsband {n};cat collar;noun;;
Katzenhalsbänder {pl};cat collars;noun;;
Katzenhalterin {f};cat owner [female];noun;;
Katzenhalter {m};cat owner;noun;;
Katzenhasser {m};cat-hater;noun;;
Katzenheim {n};cattery;noun;;
Katzenhygiene {f};cat hygiene;noun;;
Katzen hüten [während der Abwesenheit des Besitzers betreuen];to cat-sit;verb;;
